date,value,indicator_code,indicator_name,frequency
1995-07-01,51872.73,M2,M2货币供应量,m
1995-07-01,20425.89,M1,M1货币供应量,m
1995-08-01,7242.0,M0,M0货币供应量,m
1995-08-01,52267.74,M2,M2货币供应量,m
1995-08-01,22354.0,M1,M1货币供应量,m
1995-09-01,22500.0,M1,M1货币供应量,m
1995-09-01,54242.8,M2,M2货币供应量,m
1995-09-01,7369.0,M0,M0货币供应量,m
1995-10-01,55579.2,M2,M2货币供应量,m
1995-10-01,22886.04,M1,M1货币供应量,m
1995-10-01,7420.06,M0,M0货币供应量,m
1995-11-01,23428.03,M1,M1货币供应量,m
1995-11-01,7733.0,M0,M0货币供应量,m
1995-11-01,56024.67,M2,M2货币供应量,m
1995-12-01,7885.0,M0,M0货币供应量,m
1995-12-01,58252.0,M2,M2货币供应量,m
1995-12-01,23987.33,M1,M1货币供应量,m
1996-01-01,58401.0,M2,M2货币供应量,m
1996-01-01,25195.0,M1,M1货币供应量,m
1996-01-01,8600.0,M0,M0货币供应量,m
1996-02-01,63778.0,M2,M2货币供应量,m
1996-02-01,25255.6,M1,M1货币供应量,m
1996-02-01,9301.0,M0,M0货币供应量,m
1996-03-01,64511.0,M2,M2货币供应量,m
1996-03-01,23909.0,M1,M1货币供应量,m
1996-03-01,8169.0,M0,M0货币供应量,m
1996-04-01,65723.0,M2,M2货币供应量,m
1996-04-01,24145.0,M1,M1货币供应量,m
1996-04-01,7894.94,M0,M0货币供应量,m
1996-05-01,24463.0,M1,M1货币供应量,m
1996-05-01,7706.0,M0,M0货币供应量,m
1996-05-01,66880.0,M2,M2货币供应量,m
1996-06-01,24600.0,M1,M1货币供应量,m
1996-06-01,7666.0,M0,M0货币供应量,m
1996-06-01,68132.0,M2,M2货币供应量,m
1996-07-01,7809.31,M0,M0货币供应量,m
1996-07-01,69346.0,M2,M2货币供应量,m
1996-07-01,25078.0,M1,M1货币供应量,m
1996-08-01,72309.0,M2,M2货币供应量,m
1996-08-01,8093.35,M0,M0货币供应量,m
1996-08-01,25729.45,M1,M1货币供应量,m
1996-09-01,69643.0,M2,M2货币供应量,m
1996-09-01,8409.0,M0,M0货币供应量,m
1996-09-01,26230.0,M1,M1货币供应量,m
1996-10-01,26798.2,M1,M1货币供应量,m
1996-10-01,73152.2,M2,M2货币供应量,m
1996-10-01,8405.0,M0,M0货币供应量,m
1996-11-01,8705.0,M0,M0货币供应量,m
1996-11-01,74142.0,M2,M2货币供应量,m
1996-11-01,27422.0,M1,M1货币供应量,m
1996-12-01,8802.01,M0,M0货币供应量,m
1996-12-01,28515.0,M1,M1货币供应量,m
1996-12-01,76094.9,M2,M2货币供应量,m
1997-01-01,30573.0,M1,M1货币供应量,m
1997-01-01,11493.0,M0,M0货币供应量,m
1997-01-01,78648.0,M2,M2货币供应量,m
1997-02-01,78998.0,M2,M2货币供应量,m
1997-02-01,10080.0,M0,M0货币供应量,m
1997-02-01,29103.0,M1,M1货币供应量,m
1997-03-01,79889.0,M2,M2货币供应量,m
1997-03-01,29058.0,M1,M1货币供应量,m
1997-03-01,9282.0,M0,M0货币供应量,m
1997-04-01,9277.0,M0,M0货币供应量,m
1997-04-01,29991.0,M1,M1货币供应量,m
1997-04-01,80818.0,M2,M2货币供应量,m
1997-05-01,9066.0,M0,M0货币供应量,m
1997-05-01,30275.0,M1,M1货币供应量,m
1997-05-01,81151.0,M2,M2货币供应量,m
1997-06-01,9122.0,M0,M0货币供应量,m
1997-06-01,82789.0,M2,M2货币供应量,m
1997-06-01,31074.0,M1,M1货币供应量,m
1997-07-01,31100.0,M1,M1货币供应量,m
1997-07-01,83460.0,M2,M2货币供应量,m
1997-07-01,9127.0,M0,M0货币供应量,m
1997-08-01,31594.99,M1,M1货币供应量,m
1997-08-01,9327.0,M0,M0货币供应量,m
1997-08-01,84746.0,M2,M2货币供应量,m
1997-09-01,9426.0,M0,M0货币供应量,m
1997-09-01,32245.0,M1,M1货币供应量,m
1997-09-01,85892.0,M2,M2货币供应量,m
1997-10-01,32422.0,M1,M1货币供应量,m
1997-10-01,9489.0,M0,M0货币供应量,m
1997-10-01,86644.0,M2,M2货币供应量,m
1997-11-01,32909.0,M1,M1货币供应量,m
1997-11-01,87590.0,M2,M2货币供应量,m
1997-11-01,9784.58,M0,M0货币供应量,m
1997-12-01,10177.6,M0,M0货币供应量,m
1997-12-01,90995.3,M2,M2货币供应量,m
1997-12-01,34826.27,M1,M1货币供应量,m
1998-01-01,13108.4,M0,M0货币供应量,m
1998-01-01,35585.6,M1,M1货币供应量,m
1998-01-01,92211.4,M2,M2货币供应量,m
1998-02-01,33395.0,M1,M1货币供应量,m
1998-02-01,10886.06,M0,M0货币供应量,m
1998-02-01,92024.0,M2,M2货币供应量,m
1998-03-01,10201.04,M0,M0货币供应量,m
1998-03-01,92015.0,M2,M2货币供应量,m
1998-03-01,33110.0,M1,M1货币供应量,m
1998-04-01,33360.0,M1,M1货币供应量,m
1998-04-01,10173.0,M0,M0货币供应量,m
1998-04-01,92662.0,M2,M2货币供应量,m
1998-05-01,9984.4,M0,M0货币供应量,m
1998-05-01,93936.0,M2,M2货币供应量,m
1998-05-01,33553.0,M1,M1货币供应量,m
1998-06-01,94658.0,M2,M2货币供应量,m
1998-06-01,9720.44,M0,M0货币供应量,m
