indicator_code,indicator_name,date,value,frequency,month
SHIBOR1W,Shibor1周利率,2023-11-23,1.949,d,
SHIBOR1W,Shibor1周利率,2023-11-22,1.997,d,
SHIBOR1W,Shibor1周利率,2023-11-21,1.961,d,
SHIBOR1W,Shibor1周利率,2023-11-20,1.962,d,
SHIBOR1W,Shibor1周利率,2023-11-17,1.9622,d,
SHIBOR1W,Shibor1周利率,2023-11-16,1.951,d,
SHIBOR1W,Shibor1周利率,2023-11-15,1.896,d,
SHIBOR1W,Shibor1周利率,2023-11-14,1.967,d,
SHIBOR1W,Shibor1周利率,2023-11-13,1.84,d,
SHIBOR1W,Shibor1周利率,2023-11-10,1.826,d,
SHIBOR1W,Shibor1周利率,2023-11-09,1.824,d,
SHIBOR1W,Shibor1周利率,2023-11-08,1.822,d,
SHIBOR1W,Shibor1周利率,2023-11-07,1.817,d,
SHIBOR1W,Shibor1周利率,2023-11-06,1.752,d,
SHIBOR1W,Shibor1周利率,2023-11-03,1.742,d,
SHIBOR1W,Shibor1周利率,2023-11-02,1.837,d,
SHIBOR1W,Shibor1周利率,2023-11-01,1.889,d,
SHIBOR1W,Shibor1周利率,2023-10-31,1.965,d,
SHIBOR1W,Shibor1周利率,2023-10-30,2.041,d,
SHIBOR1W,Shibor1周利率,2023-10-27,2.053,d,
SHIBOR1W,Shibor1周利率,2023-10-26,2.045,d,
SHIBOR1W,Shibor1周利率,2023-10-25,2.006,d,
SHIBOR1W,Shibor1周利率,2023-10-24,1.988,d,
SHIBOR1W,Shibor1周利率,2023-10-23,1.933,d,
SHIBOR1W,Shibor1周利率,2023-10-20,2.103,d,
SHIBOR1W,Shibor1周利率,2023-10-19,1.929,d,
SHIBOR1W,Shibor1周利率,2023-10-18,1.899,d,
SHIBOR1W,Shibor1周利率,2023-10-17,1.844,d,
SHIBOR1W,Shibor1周利率,2023-10-16,1.793,d,
SHIBOR1W,Shibor1周利率,2023-10-13,1.893,d,
SHIBOR1W,Shibor1周利率,2023-10-12,1.889,d,
SHIBOR1W,Shibor1周利率,2023-10-11,1.895,d,
SHIBOR1W,Shibor1周利率,2023-10-10,1.861,d,
SHIBOR1W,Shibor1周利率,2023-10-09,1.801,d,
SHIBOR1W,Shibor1周利率,2023-10-08,1.764,d,
SHIBOR1W,Shibor1周利率,2023-10-07,1.831,d,
SHIBOR1W,Shibor1周利率,2023-09-28,2.195,d,
SHIBOR1W,Shibor1周利率,2023-09-27,1.848,d,
SHIBOR1W,Shibor1周利率,2023-09-26,1.969,d,
SHIBOR1W,Shibor1周利率,2023-09-25,2.005,d,
SHIBOR1W,Shibor1周利率,2023-09-22,1.988,d,
SHIBOR1W,Shibor1周利率,2023-09-21,1.951,d,
SHIBOR1W,Shibor1周利率,2023-09-20,1.961,d,
SHIBOR1W,Shibor1周利率,2023-09-19,1.925,d,
SHIBOR1W,Shibor1周利率,2023-09-18,1.891,d,
SHIBOR1W,Shibor1周利率,2023-09-15,1.9,d,
SHIBOR1W,Shibor1周利率,2023-09-14,1.917,d,
SHIBOR1W,Shibor1周利率,2023-09-13,1.874,d,
SHIBOR1W,Shibor1周利率,2023-09-12,1.931,d,
SHIBOR1W,Shibor1周利率,2023-09-11,1.955,d,
SHIBOR1W,Shibor1周利率,2023-09-08,1.835,d,
SHIBOR1W,Shibor1周利率,2023-09-07,1.904,d,
SHIBOR1W,Shibor1周利率,2023-09-06,1.795,d,
SHIBOR1W,Shibor1周利率,2023-09-05,1.733,d,
SHIBOR1W,Shibor1周利率,2023-09-04,1.728,d,
SHIBOR1W,Shibor1周利率,2023-09-01,1.814,d,
SHIBOR1W,Shibor1周利率,2023-08-31,2.103,d,
SHIBOR1W,Shibor1周利率,2023-08-30,2.235,d,
SHIBOR1W,Shibor1周利率,2023-08-29,2.091,d,
SHIBOR1W,Shibor1周利率,2023-08-28,2.056,d,
SHIBOR1W,Shibor1周利率,2023-08-25,1.896,d,
SHIBOR1W,Shibor1周利率,2023-08-24,1.795,d,
SHIBOR1W,Shibor1周利率,2023-08-23,1.81,d,
SHIBOR1W,Shibor1周利率,2023-08-22,1.824,d,
SHIBOR1W,Shibor1周利率,2023-08-21,1.875,d,
SHIBOR1W,Shibor1周利率,2023-08-18,1.886,d,
SHIBOR1W,Shibor1周利率,2023-08-17,1.868,d,
SHIBOR1W,Shibor1周利率,2023-08-16,1.831,d,
SHIBOR1W,Shibor1周利率,2023-08-15,1.886,d,
SHIBOR1W,Shibor1周利率,2023-08-14,1.832,d,
SHIBOR1W,Shibor1周利率,2023-08-11,1.777,d,
SHIBOR1W,Shibor1周利率,2023-08-10,1.758,d,
SHIBOR1W,Shibor1周利率,2023-08-09,1.782,d,
SHIBOR1W,Shibor1周利率,2023-08-08,1.775,d,
SHIBOR1W,Shibor1周利率,2023-08-07,1.737,d,
SHIBOR1W,Shibor1周利率,2023-08-04,1.64,d,
SHIBOR1W,Shibor1周利率,2023-08-03,1.671,d,
SHIBOR1W,Shibor1周利率,2023-08-02,1.777,d,
SHIBOR1W,Shibor1周利率,2023-08-01,1.806,d,
SHIBOR1W,Shibor1周利率,2023-07-31,1.963,d,
SHIBOR1W,Shibor1周利率,2023-07-28,1.826,d,
SHIBOR1W,Shibor1周利率,2023-07-27,1.818,d,
SHIBOR1W,Shibor1周利率,2023-07-26,1.853,d,
SHIBOR1W,Shibor1周利率,2023-07-25,1.843,d,
SHIBOR1W,Shibor1周利率,2023-07-24,1.808,d,
SHIBOR1W,Shibor1周利率,2023-07-21,1.826,d,
SHIBOR1W,Shibor1周利率,2023-07-20,1.832,d,
SHIBOR1W,Shibor1周利率,2023-07-19,1.872,d,
SHIBOR1W,Shibor1周利率,2023-07-18,1.892,d,
SHIBOR1W,Shibor1周利率,2023-07-17,1.86,d,
SHIBOR1W,Shibor1周利率,2023-07-14,1.806,d,
SHIBOR1W,Shibor1周利率,2023-07-13,1.782,d,
SHIBOR1W,Shibor1周利率,2023-07-12,1.781,d,
SHIBOR1W,Shibor1周利率,2023-07-11,1.744,d,
SHIBOR1W,Shibor1周利率,2023-07-10,1.726,d,
SHIBOR1W,Shibor1周利率,2023-07-07,1.779,d,
SHIBOR1W,Shibor1周利率,2023-07-06,1.763,d,
SHIBOR1W,Shibor1周利率,2023-07-05,1.808,d,
SHIBOR1W,Shibor1周利率,2023-07-04,1.758,d,
SHIBOR1W,Shibor1周利率,2023-07-03,1.795,d,
SHIBOR1W,Shibor1周利率,2023-06-30,2.063,d,
SHIBOR1W,Shibor1周利率,2023-06-29,1.884,d,
SHIBOR1W,Shibor1周利率,2023-06-28,1.867,d,
SHIBOR1W,Shibor1周利率,2023-06-27,1.851,d,
SHIBOR1W,Shibor1周利率,2023-06-26,1.867,d,
SHIBOR1W,Shibor1周利率,2023-06-25,1.95,d,
SHIBOR1W,Shibor1周利率,2023-06-21,2.009,d,
SHIBOR1W,Shibor1周利率,2023-06-20,2.043,d,
SHIBOR1W,Shibor1周利率,2023-06-19,1.984,d,
SHIBOR1W,Shibor1周利率,2023-06-16,1.925,d,
SHIBOR1W,Shibor1周利率,2023-06-15,1.839,d,
SHIBOR1W,Shibor1周利率,2023-06-14,1.846,d,
SHIBOR1W,Shibor1周利率,2023-06-13,1.84,d,
SHIBOR1W,Shibor1周利率,2023-06-12,1.83,d,
SHIBOR1W,Shibor1周利率,2023-06-09,1.826,d,
SHIBOR1W,Shibor1周利率,2023-06-08,1.85,d,
SHIBOR1W,Shibor1周利率,2023-06-07,1.855,d,
SHIBOR1W,Shibor1周利率,2023-06-06,1.767,d,
SHIBOR1W,Shibor1周利率,2023-06-05,1.847,d,
SHIBOR1W,Shibor1周利率,2023-06-02,1.814,d,
SHIBOR1W,Shibor1周利率,2023-06-01,1.848,d,
SHIBOR1W,Shibor1周利率,2023-05-31,2.058,d,
SHIBOR1W,Shibor1周利率,2023-05-30,1.993,d,
SHIBOR1W,Shibor1周利率,2023-05-29,1.937,d,
SHIBOR1W,Shibor1周利率,2023-05-26,1.992,d,
SHIBOR1W,Shibor1周利率,2023-05-25,1.908,d,
SHIBOR1W,Shibor1周利率,2023-05-24,1.762,d,
SHIBOR1W,Shibor1周利率,2023-05-23,1.824,d,
SHIBOR1W,Shibor1周利率,2023-05-22,1.897,d,
SHIBOR1W,Shibor1周利率,2023-05-19,1.91,d,
SHIBOR1W,Shibor1周利率,2023-05-18,1.76,d,
SHIBOR1W,Shibor1周利率,2023-05-17,1.844,d,
SHIBOR1W,Shibor1周利率,2023-05-16,1.766,d,
SHIBOR1W,Shibor1周利率,2023-05-15,1.874,d,
SHIBOR1W,Shibor1周利率,2023-05-12,1.829,d,
SHIBOR1W,Shibor1周利率,2023-05-11,1.803,d,
SHIBOR1W,Shibor1周利率,2023-05-10,1.902,d,
SHIBOR1W,Shibor1周利率,2023-05-09,1.825,d,
SHIBOR1W,Shibor1周利率,2023-05-08,1.795,d,
SHIBOR1W,Shibor1周利率,2023-05-06,1.745,d,
SHIBOR1W,Shibor1周利率,2023-05-05,1.815,d,
SHIBOR1W,Shibor1周利率,2023-05-04,1.963,d,
SHIBOR1W,Shibor1周利率,2023-04-28,2.3,d,
SHIBOR1W,Shibor1周利率,2023-04-27,2.211,d,
SHIBOR1W,Shibor1周利率,2023-04-26,2.062,d,
SHIBOR1W,Shibor1周利率,2023-04-25,2.022,d,
SHIBOR1W,Shibor1周利率,2023-04-24,2.117,d,
SHIBOR1W,Shibor1周利率,2023-04-23,2.096,d,
SHIBOR1W,Shibor1周利率,2023-04-21,2.199,d,
SHIBOR1W,Shibor1周利率,2023-04-20,2.101,d,
SHIBOR1W,Shibor1周利率,2023-04-19,2.097,d,
SHIBOR1W,Shibor1周利率,2023-04-18,2.078,d,
SHIBOR1W,Shibor1周利率,2023-04-17,2.048,d,
SHIBOR1W,Shibor1周利率,2023-04-14,2.0,d,
SHIBOR1W,Shibor1周利率,2023-04-13,1.998,d,
SHIBOR1W,Shibor1周利率,2023-04-12,1.997,d,
SHIBOR1W,Shibor1周利率,2023-04-11,1.985,d,
SHIBOR1W,Shibor1周利率,2023-04-10,2.004,d,
SHIBOR1W,Shibor1周利率,2023-04-07,1.997,d,
SHIBOR1W,Shibor1周利率,2023-04-06,1.978,d,
SHIBOR1W,Shibor1周利率,2023-04-04,1.87,d,
SHIBOR1W,Shibor1周利率,2023-04-03,1.924,d,
SHIBOR1W,Shibor1周利率,2023-03-31,2.215,d,
SHIBOR1W,Shibor1周利率,2023-03-30,2.144,d,
SHIBOR1W,Shibor1周利率,2023-03-29,2.157,d,
SHIBOR1W,Shibor1周利率,2023-03-28,2.028,d,
SHIBOR1W,Shibor1周利率,2023-03-27,2.117,d,
SHIBOR1W,Shibor1周利率,2023-03-24,1.703,d,
SHIBOR1W,Shibor1周利率,2023-03-23,1.937,d,
SHIBOR1W,Shibor1周利率,2023-03-22,2.078,d,
SHIBOR1W,Shibor1周利率,2023-03-21,2.198,d,
SHIBOR1W,Shibor1周利率,2023-03-20,2.163,d,
SHIBOR1W,Shibor1周利率,2023-03-17,2.086,d,
SHIBOR1W,Shibor1周利率,2023-03-16,2.177,d,
SHIBOR1W,Shibor1周利率,2023-03-15,2.089,d,
SHIBOR1W,Shibor1周利率,2023-03-14,2.055,d,
SHIBOR1W,Shibor1周利率,2023-03-13,1.959,d,
SHIBOR1W,Shibor1周利率,2023-03-10,2.013,d,
SHIBOR1W,Shibor1周利率,2023-03-09,1.921,d,
SHIBOR1W,Shibor1周利率,2023-03-08,1.915,d,
SHIBOR1W,Shibor1周利率,2023-03-07,1.873,d,
SHIBOR1W,Shibor1周利率,2023-03-06,1.816,d,
SHIBOR1W,Shibor1周利率,2023-03-03,1.931,d,
SHIBOR1W,Shibor1周利率,2023-03-02,1.993,d,
SHIBOR1W,Shibor1周利率,2023-03-01,2.09,d,
SHIBOR1W,Shibor1周利率,2023-02-28,2.352,d,
SHIBOR1W,Shibor1周利率,2023-02-27,2.177,d,
SHIBOR1W,Shibor1周利率,2023-02-24,2.243,d,
SHIBOR1W,Shibor1周利率,2023-02-23,2.163,d,
SHIBOR1W,Shibor1周利率,2023-02-22,2.158,d,
SHIBOR1W,Shibor1周利率,2023-02-21,2.136,d,
SHIBOR1W,Shibor1周利率,2023-02-20,2.104,d,
SHIBOR1W,Shibor1周利率,2023-02-17,2.198,d,
SHIBOR1W,Shibor1周利率,2023-02-16,2.095,d,
SHIBOR1W,Shibor1周利率,2023-02-15,1.996,d,
SHIBOR1W,Shibor1周利率,2023-02-14,2.007,d,
SHIBOR1W,Shibor1周利率,2023-02-13,1.923,d,
SHIBOR1W,Shibor1周利率,2023-02-10,1.961,d,
SHIBOR1W,Shibor1周利率,2023-02-09,2.198,d,
SHIBOR1W,Shibor1周利率,2023-02-08,2.194,d,
SHIBOR1W,Shibor1周利率,2023-02-07,2.086,d,
SHIBOR1W,Shibor1周利率,2023-02-06,2.007,d,
SHIBOR1W,Shibor1周利率,2023-02-03,1.85,d,
SHIBOR1W,Shibor1周利率,2023-02-02,1.959,d,
SHIBOR1W,Shibor1周利率,2023-02-01,2.045,d,
SHIBOR1W,Shibor1周利率,2023-01-31,2.121,d,
SHIBOR1W,Shibor1周利率,2023-01-30,2.05,d,
SHIBOR1W,Shibor1周利率,2023-01-29,1.854,d,
SHIBOR1W,Shibor1周利率,2023-01-28,1.915,d,
SHIBOR1W,Shibor1周利率,2023-01-20,1.988,d,
SHIBOR1W,Shibor1周利率,2023-01-19,2.281,d,
SHIBOR1W,Shibor1周利率,2023-01-18,2.135,d,
SHIBOR1W,Shibor1周利率,2023-01-17,2.195,d,
SHIBOR1W,Shibor1周利率,2023-01-16,2.054,d,
SHIBOR1W,Shibor1周利率,2023-01-13,1.94,d,
SHIBOR1W,Shibor1周利率,2023-01-12,1.992,d,
SHIBOR1W,Shibor1周利率,2023-01-11,1.996,d,
SHIBOR1W,Shibor1周利率,2023-01-10,1.933,d,
SHIBOR1W,Shibor1周利率,2023-01-09,1.729,d,
SHIBOR1W,Shibor1周利率,2023-01-06,1.58,d,
SHIBOR1W,Shibor1周利率,2023-01-05,1.388,d,
SHIBOR1W,Shibor1周利率,2023-01-04,1.582,d,
SHIBOR1W,Shibor1周利率,2023-01-03,1.92,d,
SHIBOR1W,Shibor1周利率,2022-12-30,2.223,d,
SHIBOR1W,Shibor1周利率,2022-12-29,2.261,d,
SHIBOR1W,Shibor1周利率,2022-12-28,2.019,d,
SHIBOR1W,Shibor1周利率,2022-12-27,2.004,d,
SHIBOR1W,Shibor1周利率,2022-12-26,1.961,d,
SHIBOR1W,Shibor1周利率,2022-12-23,1.687,d,
SHIBOR1W,Shibor1周利率,2022-12-22,1.579,d,
SHIBOR1W,Shibor1周利率,2022-12-21,1.687,d,
SHIBOR1W,Shibor1周利率,2022-12-20,1.807,d,
SHIBOR1W,Shibor1周利率,2022-12-19,1.8,d,
SHIBOR1W,Shibor1周利率,2022-12-16,1.752,d,
SHIBOR1W,Shibor1周利率,2022-12-15,1.626,d,
SHIBOR1W,Shibor1周利率,2022-12-14,1.669,d,
SHIBOR1W,Shibor1周利率,2022-12-13,1.748,d,
SHIBOR1W,Shibor1周利率,2022-12-12,1.61,d,
SHIBOR1W,Shibor1周利率,2022-12-09,1.759,d,
SHIBOR1W,Shibor1周利率,2022-12-08,1.71,d,
SHIBOR1W,Shibor1周利率,2022-12-07,1.663,d,
SHIBOR1W,Shibor1周利率,2022-12-06,1.677,d,
SHIBOR1W,Shibor1周利率,2022-12-05,1.689,d,
SHIBOR1W,Shibor1周利率,2022-12-02,1.693,d,
SHIBOR1W,Shibor1周利率,2022-12-01,1.729,d,
SHIBOR1W,Shibor1周利率,2022-11-30,1.915,d,
SHIBOR1W,Shibor1周利率,2022-11-29,1.865,d,
SHIBOR1W,Shibor1周利率,2022-11-28,1.881,d,
SHIBOR1W,Shibor1周利率,2022-11-25,1.744,d,
SHIBOR1W,Shibor1周利率,2022-11-24,1.769,d,
SHIBOR1W,Shibor1周利率,2022-11-23,1.673,d,
SHIBOR1W,Shibor1周利率,2022-11-22,1.665,d,
SHIBOR1W,Shibor1周利率,2022-11-21,1.675,d,
SHIBOR1W,Shibor1周利率,2022-11-18,1.791,d,
SHIBOR1W,Shibor1周利率,2022-11-17,1.863,d,
SHIBOR1W,Shibor1周利率,2022-11-16,1.998,d,
SHIBOR1W,Shibor1周利率,2022-11-15,1.929,d,
SHIBOR1W,Shibor1周利率,2022-11-14,1.846,d,
SHIBOR1W,Shibor1周利率,2022-11-11,1.888,d,
SHIBOR1W,Shibor1周利率,2022-11-10,1.938,d,
SHIBOR1W,Shibor1周利率,2022-11-09,1.855,d,
SHIBOR1W,Shibor1周利率,2022-11-08,1.812,d,
SHIBOR1W,Shibor1周利率,2022-11-07,1.786,d,
SHIBOR1W,Shibor1周利率,2022-11-04,1.702,d,
SHIBOR1W,Shibor1周利率,2022-11-03,1.718,d,
SHIBOR1W,Shibor1周利率,2022-11-02,1.771,d,
SHIBOR1W,Shibor1周利率,2022-11-01,1.829,d,
SHIBOR1W,Shibor1周利率,2022-10-31,1.952,d,
SHIBOR1W,Shibor1周利率,2022-10-28,1.963,d,
SHIBOR1W,Shibor1周利率,2022-10-27,2.013,d,
SHIBOR1W,Shibor1周利率,2022-10-26,1.995,d,
SHIBOR1W,Shibor1周利率,2022-10-25,1.876,d,
SHIBOR1W,Shibor1周利率,2022-10-24,1.726,d,
SHIBOR1W,Shibor1周利率,2022-10-21,1.682,d,
SHIBOR1W,Shibor1周利率,2022-10-20,1.581,d,
SHIBOR1W,Shibor1周利率,2022-10-19,1.547,d,
SHIBOR1W,Shibor1周利率,2022-10-18,1.53,d,
SHIBOR1W,Shibor1周利率,2022-10-17,1.558,d,
SHIBOR1W,Shibor1周利率,2022-10-14,1.594,d,
SHIBOR1W,Shibor1周利率,2022-10-13,1.638,d,
SHIBOR1W,Shibor1周利率,2022-10-12,1.611,d,
SHIBOR1W,Shibor1周利率,2022-10-11,1.621,d,
SHIBOR1W,Shibor1周利率,2022-10-10,1.497,d,
SHIBOR1W,Shibor1周利率,2022-10-09,1.616,d,
SHIBOR1W,Shibor1周利率,2022-10-08,1.699,d,
SHIBOR1W,Shibor1周利率,2022-09-30,2.055,d,
SHIBOR1W,Shibor1周利率,2022-09-29,2.015,d,
SHIBOR1W,Shibor1周利率,2022-09-28,1.747,d,
SHIBOR1W,Shibor1周利率,2022-09-27,1.697,d,
SHIBOR1W,Shibor1周利率,2022-09-26,1.84,d,
SHIBOR1W,Shibor1周利率,2022-09-23,1.608,d,
SHIBOR1W,Shibor1周利率,2022-09-22,1.646,d,
SHIBOR1W,Shibor1周利率,2022-09-21,1.726,d,
SHIBOR1W,Shibor1周利率,2022-09-20,1.687,d,
SHIBOR1W,Shibor1周利率,2022-09-19,1.699,d,
SHIBOR1W,Shibor1周利率,2022-09-16,1.643,d,
SHIBOR1W,Shibor1周利率,2022-09-15,1.547,d,
SHIBOR1W,Shibor1周利率,2022-09-14,1.557,d,
SHIBOR1W,Shibor1周利率,2022-09-13,1.521,d,
SHIBOR1W,Shibor1周利率,2022-09-09,1.476,d,
SHIBOR1W,Shibor1周利率,2022-09-08,1.502,d,
SHIBOR1W,Shibor1周利率,2022-09-07,1.524,d,
SHIBOR1W,Shibor1周利率,2022-09-06,1.449,d,
SHIBOR1W,Shibor1周利率,2022-09-05,1.409,d,
SHIBOR1W,Shibor1周利率,2022-09-02,1.51,d,
SHIBOR1W,Shibor1周利率,2022-09-01,1.497,d,
SHIBOR1W,Shibor1周利率,2022-08-31,1.78,d,
SHIBOR1W,Shibor1周利率,2022-08-30,1.649,d,
SHIBOR1W,Shibor1周利率,2022-08-29,1.639,d,
SHIBOR1W,Shibor1周利率,2022-08-26,1.745,d,
SHIBOR1W,Shibor1周利率,2022-08-25,1.515,d,
SHIBOR1W,Shibor1周利率,2022-08-24,1.445,d,
SHIBOR1W,Shibor1周利率,2022-08-23,1.499,d,
SHIBOR1W,Shibor1周利率,2022-08-22,1.5089,d,
SHIBOR1W,Shibor1周利率,2022-08-19,1.509,d,
SHIBOR1W,Shibor1周利率,2022-08-18,1.479,d,
SHIBOR1W,Shibor1周利率,2022-08-17,1.467,d,
SHIBOR1W,Shibor1周利率,2022-08-16,1.392,d,
SHIBOR1W,Shibor1周利率,2022-08-15,1.425,d,
SHIBOR1W,Shibor1周利率,2022-08-12,1.413,d,
SHIBOR1W,Shibor1周利率,2022-08-11,1.404,d,
SHIBOR1W,Shibor1周利率,2022-08-10,1.43,d,
SHIBOR1W,Shibor1周利率,2022-08-09,1.409,d,
SHIBOR1W,Shibor1周利率,2022-08-08,1.391,d,
SHIBOR1W,Shibor1周利率,2022-08-05,1.384,d,
SHIBOR1W,Shibor1周利率,2022-08-04,1.381,d,
SHIBOR1W,Shibor1周利率,2022-08-03,1.385,d,
SHIBOR1W,Shibor1周利率,2022-08-02,1.526,d,
SHIBOR1W,Shibor1周利率,2022-08-01,1.56,d,
SHIBOR1W,Shibor1周利率,2022-07-29,1.705,d,
SHIBOR1W,Shibor1周利率,2022-07-28,1.546,d,
SHIBOR1W,Shibor1周利率,2022-07-27,1.613,d,
SHIBOR1W,Shibor1周利率,2022-07-26,1.632,d,
SHIBOR1W,Shibor1周利率,2022-07-25,1.639,d,
SHIBOR1W,Shibor1周利率,2022-07-22,1.635,d,
SHIBOR1W,Shibor1周利率,2022-07-21,1.679,d,
SHIBOR1W,Shibor1周利率,2022-07-20,1.679,d,
SHIBOR1W,Shibor1周利率,2022-07-19,1.629,d,
SHIBOR1W,Shibor1周利率,2022-07-18,1.646,d,
SHIBOR1W,Shibor1周利率,2022-07-15,1.593,d,
SHIBOR1W,Shibor1周利率,2022-07-14,1.629,d,
SHIBOR1W,Shibor1周利率,2022-07-13,1.617,d,
SHIBOR1W,Shibor1周利率,2022-07-12,1.621,d,
SHIBOR1W,Shibor1周利率,2022-07-11,1.627,d,
SHIBOR1W,Shibor1周利率,2022-07-08,1.651,d,
SHIBOR1W,Shibor1周利率,2022-07-07,1.626,d,
SHIBOR1W,Shibor1周利率,2022-07-06,1.641,d,
SHIBOR1W,Shibor1周利率,2022-07-05,1.669,d,
SHIBOR1W,Shibor1周利率,2022-07-04,1.624,d,
SHIBOR1W,Shibor1周利率,2022-07-01,1.798,d,
SHIBOR1W,Shibor1周利率,2022-06-30,2.2,d,
SHIBOR1W,Shibor1周利率,2022-06-29,2.025,d,
SHIBOR1W,Shibor1周利率,2022-06-28,1.98,d,
SHIBOR1W,Shibor1周利率,2022-06-27,1.992,d,
SHIBOR1W,Shibor1周利率,2022-06-24,1.85,d,
SHIBOR1W,Shibor1周利率,2022-06-23,1.755,d,
SHIBOR1W,Shibor1周利率,2022-06-22,1.783,d,
SHIBOR1W,Shibor1周利率,2022-06-21,1.796,d,
SHIBOR1W,Shibor1周利率,2022-06-20,1.829,d,
SHIBOR1W,Shibor1周利率,2022-06-17,1.737,d,
SHIBOR1W,Shibor1周利率,2022-06-16,1.688,d,
SHIBOR1W,Shibor1周利率,2022-06-15,1.708,d,
SHIBOR1W,Shibor1周利率,2022-06-14,1.656,d,
SHIBOR1W,Shibor1周利率,2022-06-13,1.7,d,
SHIBOR1W,Shibor1周利率,2022-06-10,1.675,d,
SHIBOR1W,Shibor1周利率,2022-06-09,1.707,d,
SHIBOR1W,Shibor1周利率,2022-06-08,1.689,d,
SHIBOR1W,Shibor1周利率,2022-06-07,1.708,d,
SHIBOR1W,Shibor1周利率,2022-06-06,1.701,d,
SHIBOR1W,Shibor1周利率,2022-06-02,1.674,d,
SHIBOR1W,Shibor1周利率,2022-06-01,1.652,d,
SHIBOR1W,Shibor1周利率,2022-05-31,1.898,d,
SHIBOR1W,Shibor1周利率,2022-05-30,1.814,d,
SHIBOR1W,Shibor1周利率,2022-05-27,1.777,d,
SHIBOR1W,Shibor1周利率,2022-05-26,1.765,d,
SHIBOR1W,Shibor1周利率,2022-05-25,1.785,d,
SHIBOR1W,Shibor1周利率,2022-05-24,1.681,d,
SHIBOR1W,Shibor1周利率,2022-05-23,1.693,d,
SHIBOR1W,Shibor1周利率,2022-05-20,1.665,d,
SHIBOR1W,Shibor1周利率,2022-05-19,1.654,d,
SHIBOR1W,Shibor1周利率,2022-05-18,1.647,d,
SHIBOR1W,Shibor1周利率,2022-05-17,1.584,d,
SHIBOR1W,Shibor1周利率,2022-05-16,1.714,d,
SHIBOR1W,Shibor1周利率,2022-05-13,1.671,d,
SHIBOR1W,Shibor1周利率,2022-05-12,1.714,d,
SHIBOR1W,Shibor1周利率,2022-05-11,1.708,d,
SHIBOR1W,Shibor1周利率,2022-05-10,1.63,d,
SHIBOR1W,Shibor1周利率,2022-05-09,1.814,d,
SHIBOR1W,Shibor1周利率,2022-05-07,1.699,d,
SHIBOR1W,Shibor1周利率,2022-05-06,1.789,d,
SHIBOR1W,Shibor1周利率,2022-05-05,1.903,d,
SHIBOR1W,Shibor1周利率,2022-04-29,2.006,d,
SHIBOR1W,Shibor1周利率,2022-04-28,1.88,d,
SHIBOR1W,Shibor1周利率,2022-04-27,1.743,d,
SHIBOR1W,Shibor1周利率,2022-04-26,1.681,d,
SHIBOR1W,Shibor1周利率,2022-04-25,1.712,d,
SHIBOR1W,Shibor1周利率,2022-04-24,1.809,d,
SHIBOR1W,Shibor1周利率,2022-04-22,1.7,d,
SHIBOR1W,Shibor1周利率,2022-04-21,1.804,d,
SHIBOR1W,Shibor1周利率,2022-04-20,1.937,d,
SHIBOR1W,Shibor1周利率,2022-04-19,1.801,d,
SHIBOR1W,Shibor1周利率,2022-04-18,1.876,d,
SHIBOR1W,Shibor1周利率,2022-04-15,1.822,d,
SHIBOR1W,Shibor1周利率,2022-04-14,1.905,d,
SHIBOR1W,Shibor1周利率,2022-04-13,1.966,d,
SHIBOR1W,Shibor1周利率,2022-04-12,2.04,d,
SHIBOR1W,Shibor1周利率,2022-04-11,1.947,d,
SHIBOR1W,Shibor1周利率,2022-04-08,1.985,d,
SHIBOR1W,Shibor1周利率,2022-04-07,2.051,d,
SHIBOR1W,Shibor1周利率,2022-04-06,2.004,d,
SHIBOR1W,Shibor1周利率,2022-04-01,2.017,d,
SHIBOR1W,Shibor1周利率,2022-03-31,2.197,d,
SHIBOR1W,Shibor1周利率,2022-03-30,2.171,d,
SHIBOR1W,Shibor1周利率,2022-03-29,2.145,d,
SHIBOR1W,Shibor1周利率,2022-03-28,2.188,d,
SHIBOR1W,Shibor1周利率,2022-03-25,2.207,d,
SHIBOR1W,Shibor1周利率,2022-03-24,2.056,d,
SHIBOR1W,Shibor1周利率,2022-03-23,2.074,d,
SHIBOR1W,Shibor1周利率,2022-03-22,2.073,d,
SHIBOR1W,Shibor1周利率,2022-03-21,2.104,d,
SHIBOR1W,Shibor1周利率,2022-03-18,2.073,d,
SHIBOR1W,Shibor1周利率,2022-03-17,2.083,d,
SHIBOR1W,Shibor1周利率,2022-03-16,2.115,d,
SHIBOR1W,Shibor1周利率,2022-03-15,2.122,d,
SHIBOR1W,Shibor1周利率,2022-03-14,2.104,d,
SHIBOR1W,Shibor1周利率,2022-03-11,2.102,d,
SHIBOR1W,Shibor1周利率,2022-03-10,2.082,d,
SHIBOR1W,Shibor1周利率,2022-03-09,2.059,d,
SHIBOR1W,Shibor1周利率,2022-03-08,2.114,d,
SHIBOR1W,Shibor1周利率,2022-03-07,2.068,d,
SHIBOR1W,Shibor1周利率,2022-03-04,2.048,d,
SHIBOR1W,Shibor1周利率,2022-03-03,2.005,d,
SHIBOR1W,Shibor1周利率,2022-03-02,2.046,d,
SHIBOR1W,Shibor1周利率,2022-03-01,2.029,d,
SHIBOR1W,Shibor1周利率,2022-02-28,2.249,d,
SHIBOR1W,Shibor1周利率,2022-02-25,2.322,d,
